dcterms:title,schema:artform,dcterms:alternative,crm:P1_is_identified_by,crm:P54_has_current_permanent_location,schema:geo,dcterms:temporal,crm:P4_has_time-span,crm:P7_took_place_at,schema:locationCreated,schema:geographicArea,schema:creator,schema:contributor,crm:P15_was_influenced_by,dcterms:abstract,crm:P72_has_language,dcterms:subject,schema:itemCondition,schema:observationDate,crm:P31i_was_modified_by,schema:dateModified,dcterms:date,dcterms:isPartOf,dcterms:hasPart,crm:P59_has_section,schema:artworkSurface,dcterms:isReferencedBy,dcterms:source,dcterms:identifier,dcterms:creator,dcterms:created,dcterms:modified,dcterms:references,dcterms:accessRights,crm:P138i_has_representation,dcterms:image
"Sacramentaire liégeois à l'usage de Saint-Bertin, Paris, BnF, ms Latin 819",manuscrit§sacramentaire§enluminure,,Latin 819,Bibliothèque nationale de France Paris,"48.834355,2.373378",3e quart du 11e siècle - 4e quart du 11e siècle,1046§1105,art ottonien,Liège,"50.63373,5.56749",,,,,,,,,,,,,,,,"Sacramentaire liégeois à l'usage de Saint-Bertin, Paris, BnF, ms Latin 819, manuscrit (Vers 3e quart du 11e siècle - Vers 4e quart du 11e siècle)§Bibliothèque nationale de France - Département des Manuscrits, Paris§Bibliothèque nationale de France - Département des Manuscrits, Paris§Bibliothèque nationale de France - Département des Manuscrits, Paris§Biblissima, Aubervilliers",https://agorha.inha.fr/ark:/54721/a818fc7d-0e3d-46ec-9237-a57b7d255d32§https://gallica.bnf.fr/ark:/12148/btv1b10509039d§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc622790§https://mandragore.bnf.fr/mirador/ark:/12148/btv1b10509039d/f6§https://portail.biblissima.fr/fr/ark:/43093/mdata99d8a9726ac6aabb52a6eb7a1d698c47afa82922,a818fc7d-0e3d-46ec-9237-a57b7d255d32,Loanne de Parthenay,10/06/2024,17/06/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://gallica.bnf.fr/iiif/ark:/12148/btv1b10509039d/f1/manifest.json,"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10509039d/f1/full/!600,600/0/default.jpg"
"Abbaye Saint-Vaast 0658 - 1790, Homélies latines attribuées à s. Jean Chrysostome, Arras, BM, Ms 128 133, Cahier n°2, f. XVIv, manuscrit 10e siècle",manuscrit,Maquillage des annotations dans les marges avec un matériau jaune vif pailleté.,128 (133),BnF - département des Manuscrits,"48.834355,2.373378",10e siècle,0901§1000,10e siècle§10e siècle,Abbaye Saint-Vaast Arras,"50.29202,2.77368",,,,,,,"mauvais état§L’exemplaire d’Arras est très incomplet en raison de l’absence des 3e et 8e cahiers et de nombreux feuillets découpés à l’intérieur des autres cahiers. Ceux de ces feuillets qui nous sont parvenus portent la trace de leur utilisation comme matériau de couvrure (mouchetage du parchemin, traces de remplois…). De plus, de nombreux feuillets restés à l’intérieur du corps d’ouvrage ont été très fortement grattés (ou/et lavés), d’une façon tout à fait illogique : des rectos sont grattés et pas les versos, des parties de textes ont disparu sans raison apparente. Les marges annotées de plusieurs feuillets ont été badigeonnées d’un matériau jaune brillant, d’aspect pailleté et très friable. La figure 1 met en évidence le maquillage des annotations dans les marges du feuillet XVIv du cahier n°2. La figure 2 montre un détail de ce matériau jaune ayant servi au maquillage des annotations dans la marge, coin gauche supérieur.",,,,,,,7c4dd403-2e03-466d-8498-49caa0321a5d_001,,"Abbaye Saint-Vaast 0658 - 1790, Homélies latines attribuées à s. Jean Chrysostome, Arras, BM, Ms 128 (133), Cahier n°2, f. XVIv, manuscrit (10e siècle - )§Bibliothèque municipale, Arras",https://agorha.inha.fr/ark:/54721/7c4dd403-2e03-466d-8498-49caa0321a5d,7c4dd403-2e03-466d-8498-49caa0321a5d,Teresa Knapowska,06/10/2022,11/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/7c4dd403-2e03-466d-8498-49caa0321a5d,https://agorha.inha.fr/ark:/54721/16df8c63-43d5-4e1f-97d5-372c87ec220f/doc/b1f31645-da2e-492d-89a4-5d015ca2e7f2/original.jpg
"Homélies latines attribuées à s. Jean Chrysostome, Arras, BM, Ms 128 133, manuscrit 10e siècle",manuscrit,,128 (133),BnF - département des Manuscrits,"48.834355,2.373378",10e siècle,0901§1000,,Abbaye Saint-Vaast Arras,"50.29202,2.77368",,,,,,,"mauvais état§L’exemplaire d’Arras est très incomplet en raison de l’absence des 3e et 8e cahiers et de nombreux feuillets découpés à l’intérieur des autres cahiers. Ceux de ces feuillets qui nous sont parvenus portent la trace de leur utilisation comme matériau de couvrure (mouchetage du parchemin, traces de remplois…). De plus, de nombreux feuillets restés à l’intérieur du corps d’ouvrage ont été très fortement grattés (ou/et lavés), d’une façon tout à fait illogique : des rectos sont grattés et pas les versos, des parties de textes ont disparu sans raison apparente. Les marges annotées de plusieurs feuillets ont été badigeonnées d’un matériau jaune brillant, d’aspect pailleté et très friable. La figure 1 met en évidence le maquillage des annotations dans les marges du feuillet XVIv du cahier n°2. La figure 2 montre un détail de ce matériau jaune ayant servi au maquillage des annotations dans la marge, coin gauche supérieur.",,,,,,,,65e8680a-9a98-409c-a3d0-3e9059d940e4_001§65e8680a-9a98-409c-a3d0-3e9059d940e4_002,"Homélies latines attribuées à s. Jean Chrysostome, Arras, BM, Ms 128 (133), manuscrit (10e siècle - )§Bibliothèque municipale, Arras",https://agorha.inha.fr/ark:/54721/65e8680a-9a98-409c-a3d0-3e9059d940e4,65e8680a-9a98-409c-a3d0-3e9059d940e4,Teresa Knapowska,06/10/2022,21/03/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),,
"Psautier de saint Louis, Psaumes initiale historiée S, Paris, BnF, Latin 10525, f.156v",manuscrit§enluminure,,Latin 10525,BnF - département des Manuscrits,"48.834355,2.373378",1270-1274,1270§1274,3e quart 13e siècle,Paris,"48.856944444444,2.3513888888889",Maître de Saul,,,"Les deux historiens de l’art : Stahl et Brenner diffèrent quant à l’attribution de la décoration des trois derniers cahiers (11-13 : ff. 67-78), due à une seul artiste. Stahl y voir la main du Maître de Saul ; Branner celle d’un cinquième peintre (F) : cf. Picturing Kingship…, p. 57-78, 237.§enluminé",,Psaumes : David priant§Ancien Testament§David§roi§prière§bénédiction§Dieu le Père§ Psaumes : David dans l'eau§fleur de lys§armoiries§David§prière§bénédiction§ cours d'eau§nudité§initiale ornée historiée§armoiries,,,,,,https://agorha.inha.fr/ark:/54721/4ed5b204-c0e5-4583-87b6-9b619ea35dd4,,,af0b513e-aa56-4054-8eb0-a3c87f757b3a_001§af0b513e-aa56-4054-8eb0-a3c87f757b3a_002§af0b513e-aa56-4054-8eb0-a3c87f757b3a_003§af0b513e-aa56-4054-8eb0-a3c87f757b3a_004§af0b513e-aa56-4054-8eb0-a3c87f757b3a_005,"Maître de Saul , attribué à, Psautier de saint Louis, Psaumes (initiale historiée ""S""), Paris, BnF, Latin 10525, f.156v, manuscrit (1270 - 1274)§Notice bibliographique - BnF Archives et Manuscrits§Mandragore - base iconographique de la BnF§manuscrit original numérisé§Biblissima, Aubervilliers",https://agorha.inha.fr/ark:/54721/af0b513e-aa56-4054-8eb0-a3c87f757b3a§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc78039r§https://mandragore.bnf.fr/recherche/avancee?searchData=%7B%22formField%22%3A%5B%7B%22critere%22%3A%22UD_COTE%22%2C%22value%22%3A%22Latin%2010525%22%2C%22exactValue%22%3Atrue%7D%5D%2C%22formType%22%3A%22UD%22%7D§https://gallica.bnf.fr/view3if/ga/ark:/12148/btv1b8447877n§https://portail.biblissima.fr/ark:/43093/mdatabeb704648c27a869f4b0956f4f0007a99d0906c0,af0b513e-aa56-4054-8eb0-a3c87f757b3a,Teresa Knapowska,10/02/2023,11/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/af0b513e-aa56-4054-8eb0-a3c87f757b3a,https://agorha.inha.fr/ark:/54721/8f36c1a0-f1de-4061-b41c-e3733047cf5c/doc/f79c4849-695c-4915-9d76-d7feb5cc4a1d/original.jpg
"Psautier de saint Louis, Sodome, Paris, BnF, Latin 10525, f.8r",manuscrit§enluminure,,Latin 10525,BnF - département des Manuscrits,"48.834355,2.373378",1270-1274,1270§1274,3e quart 13e siècle,Paris,"48.856944444444,2.3513888888889",Maître d’Abraham,,,enluminé,,Lot accueillant les anges§Ancien Testament§ange§coiffe§Lot§Sodome§Châtiment des sodomites§ange§aveugle§punition§escalier§hache§lance§Sodome,,,,,,https://agorha.inha.fr/ark:/54721/4ed5b204-c0e5-4583-87b6-9b619ea35dd4,,5543e3eb-269e-407e-aa4a-004c7c6337b6_001,5543e3eb-269e-407e-aa4a-004c7c6337b6_002§5543e3eb-269e-407e-aa4a-004c7c6337b6_003§5543e3eb-269e-407e-aa4a-004c7c6337b6_004§5543e3eb-269e-407e-aa4a-004c7c6337b6_005§5543e3eb-269e-407e-aa4a-004c7c6337b6_006§5543e3eb-269e-407e-aa4a-004c7c6337b6_007,"Maître d’Abraham , peint par, Psautier de saint Louis, Sodome, Paris, BnF, Latin 10525, f.8r, manuscrit (1270 - 1274)§Notice bibliographique - BnF Archives et Manuscrits§Mandragore - base iconographique pour les manuscrits de la BnF§manuscrit original numérisé§Biblissima, Aubervilliers",https://agorha.inha.fr/ark:/54721/5543e3eb-269e-407e-aa4a-004c7c6337b6§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc78039r§https://mandragore.bnf.fr/recherche/avancee?searchData=%7B%22formField%22%3A%5B%7B%22critere%22%3A%22UD_COTE%22%2C%22value%22%3A%22Latin%2010525%22%2C%22exactValue%22%3Atrue%7D%5D%2C%22formType%22%3A%22UD%22%7D§https://gallica.bnf.fr/view3if/ga/ark:/12148/btv1b8447877n§https://portail.biblissima.fr/ark:/43093/mdatabeb704648c27a869f4b0956f4f0007a99d0906c0,5543e3eb-269e-407e-aa4a-004c7c6337b6,Teresa Knapowska,08/02/2023,11/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/5543e3eb-269e-407e-aa4a-004c7c6337b6,https://agorha.inha.fr/ark:/54721/0b8be0bd-93ae-4bde-8fc9-40f20950f18e/doc/46337dc5-e1ba-434f-82e8-ef3aaf27db55/original.jpg
"Evangiles dits de Saint-Denis, Canons, Paris, BnF, Latin 9387, f.10v, enluminure 2e moitié du 9e siècle",enluminure§manuscrit,Evangelia quattuor Evangiles dits de Saint-Denis,Latin 9387,BnF - département des Manuscrits,"48.834355,2.373378",2e moitié du 9e siècle,0851§0900,9e siècle,"France§Nord de la France§Nord ou Nord-Est de la France§Saint-Denis Seine-Saint-Denis§Basilique cathédrale Saint-Denis, ancienne abbaye Saint-Denis§Selon une légende, le ms. aurait été offert à l’abbaye de Saint-Denis par Charles le Chauve cf. Nebbiai-Dalla Guarda, 1999, p. 358, mais aucune preuve ne permet de le confirmer. Jusqu'au XIIIe siècle, son histoire demeure inconnue. Dans la seconde moitié du XIIIe siècle, la présence du manuscrit est attestée à Saint-Denis où il a reçu des additions en grec cf. infra. Il est également décrit en 1783 dans le catalogue du trésor de l'abbaye ","46,2§50.007739,2.548828§48.91421,2.47604§48.91421,2.47604",,,,,Latin§ Grec ancien jusqu'à 1453,"Bible, Nouveau Testament, canons : Canons§chapiteau§colonne§croix§oiseau§Nouveau Testament",,,,,,https://agorha.inha.fr/ark:/54721/3b5f8e0d-f062-4fb5-b7ad-4e655be6363d,,2c958868-c8e8-469e-9ab7-2e6f8a41360d_001§2c958868-c8e8-469e-9ab7-2e6f8a41360d_002§2c958868-c8e8-469e-9ab7-2e6f8a41360d_003§2c958868-c8e8-469e-9ab7-2e6f8a41360d_004§2c958868-c8e8-469e-9ab7-2e6f8a41360d_005§2c958868-c8e8-469e-9ab7-2e6f8a41360d_006§2c958868-c8e8-469e-9ab7-2e6f8a41360d_007§2c958868-c8e8-469e-9ab7-2e6f8a41360d_008§2c958868-c8e8-469e-9ab7-2e6f8a41360d_009,,"Evangiles dits de Saint-Denis, Canons, Paris, BnF, Latin 9387, f.10v, enluminure (2e moitié du 9e siècle - )§Notice bibliographique - BnF Archives et Manuscrits§Gallica - numérisation d'un manuscrit original§Biblissima, Aubervilliers§Mandragore - base iconographique - BnF Département des Manuscrits",https://agorha.inha.fr/ark:/54721/2c958868-c8e8-469e-9ab7-2e6f8a41360d§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc57235s§https://gallica.bnf.fr/view3if/ga/ark:/12148/btv1b550014262/f25§https://portail.biblissima.fr/fr/ark:/43093/mdata33a42ef9e03c9ba597a38ab905116e9ecdec9981§http://mandragore.bnf.fr/,2c958868-c8e8-469e-9ab7-2e6f8a41360d,Teresa Knapowska,09/03/2023,11/03/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/2c958868-c8e8-469e-9ab7-2e6f8a41360d,https://agorha.inha.fr/ark:/54721/2f634882-e281-424a-bb67-3524be35d520/doc/e55828d1-4b2a-4a3e-9620-27b665a1e3a0/original.jpg
"Evangiles dits de Saint-Denis, Parchemin pourpré ; initiales, Paris, BnF, Latin 9387, f. 8v, enluminure 2e moitié du 9e siècle",enluminure§manuscrit,Evangelia quattuor Evangiles dits de Saint-Denis,Latin 9387,BnF - département des Manuscrits,"48.834355,2.373378",2e moitié du 9e siècle,0851§0900,9e siècle,"France§Nord de la France§Nord ou Nord-Est de la France§Saint-Denis Seine-Saint-Denis§Basilique cathédrale Saint-Denis, ancienne abbaye Saint-Denis","46,2§50.007739,2.548828§48.91421,2.47604§48.91421,2.47604",,,,,Latin§ Grec ancien jusqu'à 1453,"Bible, Nouveau Testament, Évangiles§Nouveau Testament",,,,,,https://agorha.inha.fr/ark:/54721/3b5f8e0d-f062-4fb5-b7ad-4e655be6363d,,70817595-5eb0-4ae1-af89-3f14a8742bed_001,,"Evangiles dits de Saint-Denis, Parchemin pourpré ; initiales, Paris, BnF, Latin 9387, f. 8v, enluminure (2e moitié du 9e siècle - )§Notice bibliographique - BnF Archives et Manuscrits§Gallica - numérisation d'un manuscrit original§Biblissima, Aubervilliers§Mandragore - base iconographique - BnF Département des Manuscrits",https://agorha.inha.fr/ark:/54721/70817595-5eb0-4ae1-af89-3f14a8742bed§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc57235s§https://gallica.bnf.fr/view3if/ga/ark:/12148/btv1b550014262/f22§https://portail.biblissima.fr/fr/ark:/43093/mdata33a42ef9e03c9ba597a38ab905116e9ecdec9981§http://mandragore.bnf.fr/,70817595-5eb0-4ae1-af89-3f14a8742bed,Teresa Knapowska,06/01/2023,11/03/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/70817595-5eb0-4ae1-af89-3f14a8742bed,https://agorha.inha.fr/ark:/54721/eb9ebcc3-6e09-4460-9fa6-0ea4049944a4/doc/61feece5-c0c3-4e7a-9044-73ec50afc4f0/original.jpg
"Fragmenta Codicum, portique, Paris, BnF, Latin 2769, f.23v, enluminure 6e siècle",enluminure§manuscrit,,Latin 2769,BnF - département des Manuscrits,"48.834355,2.373378",6e siècle,0501§0600,6e siècle,Ravenne,"44.41344,12.20121",,,,,Latin,Portique§arc§spirale§colonne orn§oiseau§portique,,,,,,,,2cb25b51-e00a-4c73-9beb-7d685a258436_001§2cb25b51-e00a-4c73-9beb-7d685a258436_002§2cb25b51-e00a-4c73-9beb-7d685a258436_003§2cb25b51-e00a-4c73-9beb-7d685a258436_004§2cb25b51-e00a-4c73-9beb-7d685a258436_005§2cb25b51-e00a-4c73-9beb-7d685a258436_006§2cb25b51-e00a-4c73-9beb-7d685a258436_007§2cb25b51-e00a-4c73-9beb-7d685a258436_008,,"Fragmenta Codicum, portique, Paris, BnF, Latin 2769, f.23v, enluminure (6e siècle - )§Notice bibliographique - BnF Archives et Manuscrits§Gallica - numérisation d'un manuscrit original§Biblissima, Aubervilliers§Mandragore - base iconographique - BnF Département des Manuscrits",https://agorha.inha.fr/ark:/54721/2cb25b51-e00a-4c73-9beb-7d685a258436§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc60549m§https://gallica.bnf.fr/ark:/12148/btv1b10021496j§https://portail.biblissima.fr/fr/ark:/43093/ifdata12c58bfa4a8205291d03d6362923f9085255b474§http://mandragore.bnf.fr/ark:/12148/cgfbt108075x,2cb25b51-e00a-4c73-9beb-7d685a258436,Teresa Knapowska,27/05/2022,01/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/2cb25b51-e00a-4c73-9beb-7d685a258436,https://agorha.inha.fr/ark:/54721/a63b8300-6d53-4095-ba23-28db32a92884/doc/8d82e4bf-4078-4b30-877f-5d7c1239415a/original.jpg
"Évangéliaire de Gaignières, Paris, BnF, Latin 1126, f.3r",enluminure§manuscrit,,Latin 1126,BnF - département des Manuscrits,"48.834355,2.373378",1er quart du 11e siècle,0996§1030,11e siècle,Saint-Benoît-sur-Loire§Abbaye de Fleury-sur-Loire§Saint-Benoît-sur-Loire,"47.80561,2.31274§47.80561,2.31274",Nivardus,,,sous l’abbé Gauzlin (1004-1030)§enlumineur,,,,,,,,https://agorha.inha.fr/ark:/54721/f7f9f6d8-226c-413d-b44a-593955b1b1e2,,,b1b802f8-0d1a-4bc1-8bf0-4fedbb7bffdc_001§b1b802f8-0d1a-4bc1-8bf0-4fedbb7bffdc_002,"Nivardus 11e siècle - , attribué à, Évangéliaire de Gaignières, Paris, BnF, Latin 1126, f.3r, enluminure (Vers 1er quart du 11e siècle - )§Notice bibliographique - BnF Archives et Manuscrits§Gallica - numérisation d'un manuscrit original§Biblissima, Aubervilliers§Mandragore - base iconographique - BnF Département des Manuscrits",https://agorha.inha.fr/ark:/54721/b1b802f8-0d1a-4bc1-8bf0-4fedbb7bffdc§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc59052d§https://portail.biblissima.fr/fr/ark:/43093/ifdatafe60425949a3f9ebd3c5020fd97b959f153af566,b1b802f8-0d1a-4bc1-8bf0-4fedbb7bffdc,Teresa Knapowska,19/05/2022,01/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/b1b802f8-0d1a-4bc1-8bf0-4fedbb7bffdc,https://agorha.inha.fr/ark:/54721/813f295a-c609-4db2-835a-33cdc005d7ac/doc/936d3905-9b86-4a1f-9af9-58d25d7e4b9a/original.jpg
"Evangiles dits d\'Echternach, Chi-rho, Paris, BnF, Latin 9389, f.19r",enluminure§manuscrit,Evangelia quattuor Evangiles dits d'Echternach ou de saint Willibrord,Latin 9389,BnF - département des Manuscrits,"48.834355,2.373378",4e quart du 7e siècle - 1er quart du 8e siècle,0676§0725,Haut Moyen Âge§fin VIIe / début VIIIe s. (autour de 700?),Irlande§Irlande Abbaye de Rath Melsigi ?§Angleterre§Northumberland§Northumbrie Monastère de Lindisfarne ?,"53,-8§52.16045,-0.70312§55.24253,-2.06535",,,,,,"lettre ornée, entrelacs§entrelacs",,,,,,https://agorha.inha.fr/ark:/54721/4b1a3e19-aab2-4f8f-b937-13b7941f907f,,2a762c92-3cbb-41fd-b89a-785570f4ac82_001§2a762c92-3cbb-41fd-b89a-785570f4ac82_002,,"Evangiles dits d\'Echternach, ""Chi-rho"", Paris, BnF, Latin 9389, f.19r, enluminure (4e quart du 7e siècle - 1er quart du 8e siècle)§Notice bibliographique - BnF Archives et Manuscrits§Gallica - numérisation d'un manuscrit original§Biblissima, Aubervilliers§Mandragore - base iconographique - BnF Département des Manuscrits",https://agorha.inha.fr/ark:/54721/2a762c92-3cbb-41fd-b89a-785570f4ac82§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc57239r§https://gallica.bnf.fr/ark:/12148/btv1b530193948§https://portail.biblissima.fr/ark:/43093/mdata084a8537dd80d62f8ac47eb72517a7bc3cd32a78§http://mandragore.bnf.fr/§http://www.europeanaregia.eu/fr/manuscrits/paris-bibliotheque-nationale-france-mss-latin-9389/fr,2a762c92-3cbb-41fd-b89a-785570f4ac82,Teresa Knapowska,10/06/2022,16/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/2a762c92-3cbb-41fd-b89a-785570f4ac82,https://agorha.inha.fr/ark:/54721/3ef91499-b785-4651-843e-c284c7c0523a/doc/16026957-9313-4bb1-a6ba-16c9a4d3bf0b/original.jpg
"Psautier de saint Louis, Psaumes initiale historiée D, Paris, BnF, Latin 10525, f.210r",manuscrit§enluminure,,Latin 10525,BnF - département des Manuscrits,"48.834355,2.373378",1270-1274,1270§1274,3e quart 13e siècle,Paris,"48.856944444444,2.3513888888889",Maître de Saul,,,"Les deux historiens de l’art : Stahl et Brenner diffèrent quant à l’attribution de la décoration des trois derniers cahiers (11-13 : ff. 67-78), due à une seul artiste. Stahl y voir la main du Maître de Saul ; Branner celle d’un cinquième peintre (F) : cf. Picturing Kingship…, p. 57-78, 237.§enluminé",,Chantres au lutrin Psaume 97§Ancien Testament§lutrin§Trinité Psaume 109§banc§bénédiction§Christ§colombe§Dieu le Père§Saint-Esprit§Trinité§initiale ornée historiée§armoiries,,,,,,https://agorha.inha.fr/ark:/54721/4ed5b204-c0e5-4583-87b6-9b619ea35dd4,,,edc262a1-c6a3-4fb1-a070-fafb34353180_001§edc262a1-c6a3-4fb1-a070-fafb34353180_002§edc262a1-c6a3-4fb1-a070-fafb34353180_003§edc262a1-c6a3-4fb1-a070-fafb34353180_004§edc262a1-c6a3-4fb1-a070-fafb34353180_005§edc262a1-c6a3-4fb1-a070-fafb34353180_006,"Maître de Saul , attribué à, Psautier de saint Louis, Psaumes (initiale historiée ""D""), Paris, BnF, Latin 10525, f.210r, manuscrit (1270 - 1274)§Notice bibliographique - BnF Archives et Manuscrits§Mandragore - base iconographique de la BnF§manuscrit original numérisé§Biblissima, Aubervilliers",https://agorha.inha.fr/ark:/54721/edc262a1-c6a3-4fb1-a070-fafb34353180§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc78039r§https://mandragore.bnf.fr/recherche/avancee?searchData=%7B%22formField%22%3A%5B%7B%22critere%22%3A%22UD_COTE%22%2C%22value%22%3A%22Latin%2010525%22%2C%22exactValue%22%3Atrue%7D%5D%2C%22formType%22%3A%22UD%22%7D§https://gallica.bnf.fr/view3if/ga/ark:/12148/btv1b8447877n§https://portail.biblissima.fr/ark:/43093/mdatabeb704648c27a869f4b0956f4f0007a99d0906c0,edc262a1-c6a3-4fb1-a070-fafb34353180,Teresa Knapowska,10/02/2023,17/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/edc262a1-c6a3-4fb1-a070-fafb34353180,https://agorha.inha.fr/ark:/54721/b5600619-cfac-4c23-a5ed-6de389c770cc/doc/0252a848-aac9-4777-bfed-048fe7af776d/original.jpg
