dcterms:title,schema:artform,dcterms:alternative,crm:P1_is_identified_by,crm:P54_has_current_permanent_location,schema:geo,dcterms:temporal,crm:P4_has_time-span,crm:P7_took_place_at,schema:locationCreated,schema:geographicArea,schema:creator,schema:contributor,crm:P15_was_influenced_by,dcterms:abstract,crm:P72_has_language,dcterms:subject,schema:itemCondition,schema:observationDate,crm:P31i_was_modified_by,schema:dateModified,dcterms:date,dcterms:isPartOf,dcterms:hasPart,crm:P59_has_section,schema:artworkSurface,dcterms:isReferencedBy,dcterms:source,dcterms:identifier,dcterms:creator,dcterms:created,dcterms:modified,dcterms:references,dcterms:accessRights,crm:P138i_has_representation,dcterms:image
"Noli me Tangere avec saint Pierre martyr, la Visitation, David, la Rencontre de saint François d'Assise et de saint Dominique, saint Onuphre§Allégorie de la Résurrection du Christ",peinture,,MI 544,Musée du Petit Palais Avignon§dépôt du musée du Loure Paris au musée du Petit Palais Avignon,"43.949317,4.805528",4e quart du 15e siècle - 1er quart du 16e siècle,1476§1525,,,,"Botticelli, Sandro§Maestro di Apollo e Dafne§Anonyme florentin","Botticelli, Sandro",,,,,,,,,,,,08c7d2c3-ff57-4cbf-8fec-5e90c4531136_004§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_005§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_006§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_007§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_008§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_009§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_010§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_011§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_012§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_013§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_014§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_015§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_016§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_017§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_018§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_019§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_020§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_021§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_022§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_023,08c7d2c3-ff57-4cbf-8fec-5e90c4531136_001§08c7d2c3-ff57-4cbf-8fec-5e90c4531136_003,"Botticelli, Sandro 1444 - 17/05/1510, atelier de, Noli me Tangere (avec saint Pierre martyr, la Visitation, David, la Rencontre de saint François d'Assise et de saint Dominique, saint Onuphre), peinture (4e quart du 15e siècle - 1er quart du 16e siècle)§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/08c7d2c3-ff57-4cbf-8fec-5e90c4531136§https://collections.louvre.fr/ark:/53355/cl010053661§https://www.pop.culture.gouv.fr/notice/joconde/000PE012596,08c7d2c3-ff57-4cbf-8fec-5e90c4531136,RETIF / FESCH / Philomène Renard (Fabrique matérielle du visuel),13/02/2002,22/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF§Les collections du cardinal Fesch§histoire§inventaire§historiques§La fabrique matérielle du visuel. Panneaux peints en Méditerranée XIIIe-XVIe siècles,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/08c7d2c3-ff57-4cbf-8fec-5e90c4531136,https://agorha.inha.fr/ark:/54721/30d5f8ce-a4cf-4920-9c36-e44059ca14d3/doc/8361a6c2-4a2c-4a96-a9b0-855a5f43849e/original.jpg
La Vierge et l'Enfant avec saint Jean- Baptiste et un ange,peinture,,INV 20647,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",2e moitié du 15e siècle,1451§1500,,,,Jacopo del Sellaio,,,,,,,,,,,,,2d54d4d5-2a1c-48ee-ade5-6d73aa47492d_004§2d54d4d5-2a1c-48ee-ade5-6d73aa47492d_005§2d54d4d5-2a1c-48ee-ade5-6d73aa47492d_006§2d54d4d5-2a1c-48ee-ade5-6d73aa47492d_007§2d54d4d5-2a1c-48ee-ade5-6d73aa47492d_008§2d54d4d5-2a1c-48ee-ade5-6d73aa47492d_009§2d54d4d5-2a1c-48ee-ade5-6d73aa47492d_010§2d54d4d5-2a1c-48ee-ade5-6d73aa47492d_011§2d54d4d5-2a1c-48ee-ade5-6d73aa47492d_012§2d54d4d5-2a1c-48ee-ade5-6d73aa47492d_013§2d54d4d5-2a1c-48ee-ade5-6d73aa47492d_014§2d54d4d5-2a1c-48ee-ade5-6d73aa47492d_015,2d54d4d5-2a1c-48ee-ade5-6d73aa47492d_001§2d54d4d5-2a1c-48ee-ade5-6d73aa47492d_002§2d54d4d5-2a1c-48ee-ade5-6d73aa47492d_003,"Jacopo del Sellaio 1441 - 1493, de, La Vierge et l'Enfant avec saint Jean- Baptiste et un ange, peinture (2e moitié du 15e siècle - )§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/2d54d4d5-2a1c-48ee-ade5-6d73aa47492d§https://collections.louvre.fr/ark:/53355/cl010053835§https://www.pop.culture.gouv.fr/notice/joconde/000PE012694,2d54d4d5-2a1c-48ee-ade5-6d73aa47492d,RETIF - Philomène Renard (La fabrique matérielle du visuel),15/03/2002,29/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/2d54d4d5-2a1c-48ee-ade5-6d73aa47492d,https://agorha.inha.fr/ark:/54721/6ee0c32b-96aa-412d-a104-b67669caeb97/doc/593245e6-7c8c-4b1b-aa99-bda956876e02/original.jpg
Saint Louis de Toulouse,peinture§panneau de polyptyque,,INV 20537,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",1390-1410,1390§1410,4e quart 14e siècle§4e quart 14e siècle,,,Maestro della Madonna del Parto,,,,,,,,,,,,,23083b43-1fbf-49f4-88e8-37e5af6e87e7_004§23083b43-1fbf-49f4-88e8-37e5af6e87e7_005§23083b43-1fbf-49f4-88e8-37e5af6e87e7_006§23083b43-1fbf-49f4-88e8-37e5af6e87e7_007§23083b43-1fbf-49f4-88e8-37e5af6e87e7_008§23083b43-1fbf-49f4-88e8-37e5af6e87e7_009§23083b43-1fbf-49f4-88e8-37e5af6e87e7_010§23083b43-1fbf-49f4-88e8-37e5af6e87e7_011§23083b43-1fbf-49f4-88e8-37e5af6e87e7_012§23083b43-1fbf-49f4-88e8-37e5af6e87e7_013§23083b43-1fbf-49f4-88e8-37e5af6e87e7_014,23083b43-1fbf-49f4-88e8-37e5af6e87e7_001§23083b43-1fbf-49f4-88e8-37e5af6e87e7_002§23083b43-1fbf-49f4-88e8-37e5af6e87e7_003,"Maestro della Madonna del Parto , de, Saint Louis de Toulouse, peinture (1390 - 1410)§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/23083b43-1fbf-49f4-88e8-37e5af6e87e7§https://collections.louvre.fr/ark:/53355/cl010053932§https://www.pop.culture.gouv.fr/notice/joconde/000PE012786,23083b43-1fbf-49f4-88e8-37e5af6e87e7,RETIF - Philomène Renard (La fabrique matérielle du visuel),07/03/2006,29/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/23083b43-1fbf-49f4-88e8-37e5af6e87e7,https://agorha.inha.fr/ark:/54721/bed9bcf7-e0d5-4e69-8ecb-1d0b362f71c3/doc/d4d99c5a-c40b-48a2-80ce-683f50491125/original.jpg
Panneau de polyptyque : Saint Michel,peinture§panneau de polyptyque,,DS 1669,"Musée du Petit Palais Avignon§dépôt du musée de Cluny, musée national du Moyen Âge Paris au musée du Petit Palais Avignon","43.949317,4.805528",4e quart du 14e siècle,1376§1400,,,,Turino di Vanni,,,,,,,,,,,,,447aeb23-c94e-4794-9d58-acc6e6c15d0b_005§447aeb23-c94e-4794-9d58-acc6e6c15d0b_006§447aeb23-c94e-4794-9d58-acc6e6c15d0b_007§447aeb23-c94e-4794-9d58-acc6e6c15d0b_008§447aeb23-c94e-4794-9d58-acc6e6c15d0b_009§447aeb23-c94e-4794-9d58-acc6e6c15d0b_010,447aeb23-c94e-4794-9d58-acc6e6c15d0b_001§447aeb23-c94e-4794-9d58-acc6e6c15d0b_002§447aeb23-c94e-4794-9d58-acc6e6c15d0b_003§447aeb23-c94e-4794-9d58-acc6e6c15d0b_004,"Turino di Vanni 1348 - 1438, de, Panneau de polyptyque : Saint Michel, peinture (4e quart du 14e siècle - )§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/447aeb23-c94e-4794-9d58-acc6e6c15d0b§https://www.pop.culture.gouv.fr/notice/joconde/000PE012708,447aeb23-c94e-4794-9d58-acc6e6c15d0b,Philomène Renard (La fabrique matérielle du visuel),01/02/2023,10/06/2024,La fabrique matérielle du visuel. Panneaux peints en Méditerranée XIIIe-XVIe siècles'§La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/447aeb23-c94e-4794-9d58-acc6e6c15d0b,https://agorha.inha.fr/ark:/54721/66dff3e5-a1a0-48ae-aff2-a50dc0dc8511/doc/53a642e3-077e-46e9-848d-b35c6f53b4a9/original.jpg
La Vierge et l'Enfant,peinture,,RF 1998 29,Musée du Louvre Paris,"48.860591,2.337582",1330-1335,1330§1335,,,,"Lorenzetti, Ambrogio",,,,,,,,,,,,,48a7d583-4879-4d0c-a7b7-27ecf9d93a01_005§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_006§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_007§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_008§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_009§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_010§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_011§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_012§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_013§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_014§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_015§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_016§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_017§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_018§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_019§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_020§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_021§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_022§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_023§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_024§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_025§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_026§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_027§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_028§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_029§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_030,48a7d583-4879-4d0c-a7b7-27ecf9d93a01_001§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_002§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_003§48a7d583-4879-4d0c-a7b7-27ecf9d93a01_004,"Lorenzetti, Ambrogio - Vers 1348, de, La Vierge et l'Enfant, peinture (1330 - 1335)§Musée du Louvre (1793 - ), Paris",https://agorha.inha.fr/ark:/54721/48a7d583-4879-4d0c-a7b7-27ecf9d93a01§https://collections.louvre.fr/ark:/53355/cl010066985,48a7d583-4879-4d0c-a7b7-27ecf9d93a01,Philomène Renard,23/05/2006,15/11/2023,La fabrique matérielle du visuel. Panneaux peints en Méditerranée XIIIe-XVIe siècles,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/48a7d583-4879-4d0c-a7b7-27ecf9d93a01,https://agorha.inha.fr/ark:/54721/caa15a53-4aa5-4e48-9df3-1b03236c8fe8/doc/27b73ae7-4ed4-464b-ae2f-0595f64eaf63/original.jpg
Saint Clément. Au dessus : La Vierge de l'Annonciation,peinture§panneau de polyptyque,,MI 436,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",1455-1460,1455§1460,,,,Giovanni di Paolo,,,,,,,,,,,,,ab65be9f-d9f5-4288-b52e-a3625bf91b72_004§ab65be9f-d9f5-4288-b52e-a3625bf91b72_005§ab65be9f-d9f5-4288-b52e-a3625bf91b72_006§ab65be9f-d9f5-4288-b52e-a3625bf91b72_007§ab65be9f-d9f5-4288-b52e-a3625bf91b72_008§ab65be9f-d9f5-4288-b52e-a3625bf91b72_009§ab65be9f-d9f5-4288-b52e-a3625bf91b72_010§ab65be9f-d9f5-4288-b52e-a3625bf91b72_011§ab65be9f-d9f5-4288-b52e-a3625bf91b72_012,ab65be9f-d9f5-4288-b52e-a3625bf91b72_001§ab65be9f-d9f5-4288-b52e-a3625bf91b72_002§ab65be9f-d9f5-4288-b52e-a3625bf91b72_003,"Giovanni di Paolo Avant 1420 - 1482, de, Saint Clément. Au dessus : La Vierge de l'Annonciation, peinture (1455 - 1460)§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/ab65be9f-d9f5-4288-b52e-a3625bf91b72§https://collections.louvre.fr/ark:/53355/cl010053601§https://www.pop.culture.gouv.fr/notice/joconde/000PE012558,ab65be9f-d9f5-4288-b52e-a3625bf91b72,RETIF - Philomène Renard (La fabrique matérielle du visuel),23/01/2002,23/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/ab65be9f-d9f5-4288-b52e-a3625bf91b72,https://agorha.inha.fr/ark:/54721/a8ed9a01-2532-4711-8069-f4be4dc8fbde/doc/2c704520-f274-4fd8-82ca-cf3510fcdc14/original.jpg
Saint Nicolas,peinture§panneau de polyptyque,,INV 20646,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",1480,1475§1485,,,,Niccolò da Foligno,,,,,,,,,,,https://agorha.inha.fr/ark:/54721/6b7901fe-6315-4f8c-a418-7701f7211951,,ddbaf2f0-07d3-4b43-86d1-796f10c43e2f_004§ddbaf2f0-07d3-4b43-86d1-796f10c43e2f_005§ddbaf2f0-07d3-4b43-86d1-796f10c43e2f_006§ddbaf2f0-07d3-4b43-86d1-796f10c43e2f_007§ddbaf2f0-07d3-4b43-86d1-796f10c43e2f_008§ddbaf2f0-07d3-4b43-86d1-796f10c43e2f_009§ddbaf2f0-07d3-4b43-86d1-796f10c43e2f_010§ddbaf2f0-07d3-4b43-86d1-796f10c43e2f_011§ddbaf2f0-07d3-4b43-86d1-796f10c43e2f_012,ddbaf2f0-07d3-4b43-86d1-796f10c43e2f_001§ddbaf2f0-07d3-4b43-86d1-796f10c43e2f_002§ddbaf2f0-07d3-4b43-86d1-796f10c43e2f_003,"Niccolò da Foligno , de, Saint Nicolas, peinture (Vers 1480 - )§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/ddbaf2f0-07d3-4b43-86d1-796f10c43e2f§https://collections.louvre.fr/ark:/53355/cl010053755§https://www.pop.culture.gouv.fr/notice/joconde/000PE012667,ddbaf2f0-07d3-4b43-86d1-796f10c43e2f,RETIF - Philomène Renard (La fabrique matérielle du visuel),13/05/2005,27/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/ddbaf2f0-07d3-4b43-86d1-796f10c43e2f,https://agorha.inha.fr/ark:/54721/cf7aecd4-047b-4436-8d95-8d97bca3645b/doc/7fbe47ce-f0f9-4851-8ef2-c6636abbc06b/original.jpg
La Pentecôte,peinture§panneau de polyptyque,,MFA 852.1.962,Palais Fesch-musée des beaux-arts Ajaccio,"41.919229,8.738635",1405-1410,1400§1415,,,,Mariotto di Nardo,,,,,,,,,,,,,8fcc5a7e-4171-4901-94c8-36066425a5fa_002§8fcc5a7e-4171-4901-94c8-36066425a5fa_003§8fcc5a7e-4171-4901-94c8-36066425a5fa_004§8fcc5a7e-4171-4901-94c8-36066425a5fa_005§8fcc5a7e-4171-4901-94c8-36066425a5fa_006§8fcc5a7e-4171-4901-94c8-36066425a5fa_007§8fcc5a7e-4171-4901-94c8-36066425a5fa_008§8fcc5a7e-4171-4901-94c8-36066425a5fa_009§8fcc5a7e-4171-4901-94c8-36066425a5fa_010§8fcc5a7e-4171-4901-94c8-36066425a5fa_011§8fcc5a7e-4171-4901-94c8-36066425a5fa_012§8fcc5a7e-4171-4901-94c8-36066425a5fa_013§8fcc5a7e-4171-4901-94c8-36066425a5fa_014§8fcc5a7e-4171-4901-94c8-36066425a5fa_015§8fcc5a7e-4171-4901-94c8-36066425a5fa_016§8fcc5a7e-4171-4901-94c8-36066425a5fa_017§8fcc5a7e-4171-4901-94c8-36066425a5fa_018,8fcc5a7e-4171-4901-94c8-36066425a5fa_001,"Mariotto di Nardo , de, La Pentecôte, peinture (Vers 1405 - Vers 1410)§Palais Fesch-musée des Beaux-Arts, Ajaccio",https://agorha.inha.fr/ark:/54721/8fcc5a7e-4171-4901-94c8-36066425a5fa§https://www.musee-fesch.com/peintures-des-primitifs-et-de-la-renaissance/la-pentecote-05105,8fcc5a7e-4171-4901-94c8-36066425a5fa,RETIF - Mecthilde Airiau (La fabrique matérielle du visuel),23/12/2001,24/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF§La fabrique matérielle du visuel. Panneaux peints en Méditerranée XIIIe-XVIe siècles,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/8fcc5a7e-4171-4901-94c8-36066425a5fa,https://agorha.inha.fr/ark:/54721/e9a466c8-14ba-4ffe-bffb-193de1bd2a85/doc/4fdb88dd-9c35-4f52-b3e7-a9148a2fec7a/original.jpg
Saint Paul,peinture§panneau de polyptyque,,INV 20645,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",1480,1475§1485,,Ombrie,"43,12.5",Niccolò da Foligno,,,,,,,,,,,,,97ca1beb-6957-4b80-a3f2-93ea0a678d4e_004§97ca1beb-6957-4b80-a3f2-93ea0a678d4e_005§97ca1beb-6957-4b80-a3f2-93ea0a678d4e_006§97ca1beb-6957-4b80-a3f2-93ea0a678d4e_007§97ca1beb-6957-4b80-a3f2-93ea0a678d4e_008§97ca1beb-6957-4b80-a3f2-93ea0a678d4e_009§97ca1beb-6957-4b80-a3f2-93ea0a678d4e_010§97ca1beb-6957-4b80-a3f2-93ea0a678d4e_011,97ca1beb-6957-4b80-a3f2-93ea0a678d4e_001§97ca1beb-6957-4b80-a3f2-93ea0a678d4e_002§97ca1beb-6957-4b80-a3f2-93ea0a678d4e_003,"Niccolò da Foligno , de, Saint Paul, peinture (Vers 1480 - )§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/97ca1beb-6957-4b80-a3f2-93ea0a678d4e§https://collections.louvre.fr/ark:/53355/cl010053754§https://www.pop.culture.gouv.fr/notice/joconde/000PE012666,97ca1beb-6957-4b80-a3f2-93ea0a678d4e,RETIF - Philomène Renard (La fabrique matérielle du visuel),13/05/2005,22/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/97ca1beb-6957-4b80-a3f2-93ea0a678d4e,https://agorha.inha.fr/ark:/54721/4f7cdd55-728d-4b3d-ab06-828e7d93ff60/doc/25861d76-7b44-44dd-9f7a-9f42102e271f/original.jpg
L'Annonciation,peinture§triptyque§élément,,INV 20206,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",15e siècle,1401§1500,,,,"Giovanni di Tommasino Crivelli§Bonfigli, Benedetto",,,,,,,,,,,,,c64d53c2-946a-4b55-8bc1-55dc6de9be59_004§c64d53c2-946a-4b55-8bc1-55dc6de9be59_005§c64d53c2-946a-4b55-8bc1-55dc6de9be59_006§c64d53c2-946a-4b55-8bc1-55dc6de9be59_007§c64d53c2-946a-4b55-8bc1-55dc6de9be59_008§c64d53c2-946a-4b55-8bc1-55dc6de9be59_009§c64d53c2-946a-4b55-8bc1-55dc6de9be59_010§c64d53c2-946a-4b55-8bc1-55dc6de9be59_011,c64d53c2-946a-4b55-8bc1-55dc6de9be59_001§c64d53c2-946a-4b55-8bc1-55dc6de9be59_002§c64d53c2-946a-4b55-8bc1-55dc6de9be59_003,"Giovanni di Tommasino Crivelli 1434 - 1481, attribué à, L'Annonciation, peinture (15e siècle - )§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/c64d53c2-946a-4b55-8bc1-55dc6de9be59§https://collections.louvre.fr/ark:/53355/cl010053940§https://www.pop.culture.gouv.fr/notice/joconde/000PE012768,c64d53c2-946a-4b55-8bc1-55dc6de9be59,RETIF - Philomène Renard (La fabrique matérielle du visuel),14/05/2002,23/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/c64d53c2-946a-4b55-8bc1-55dc6de9be59,https://agorha.inha.fr/ark:/54721/813b8ec0-af05-4744-bdc2-692a3c3c6957/doc/ee6d1fc8-6530-430e-ada3-4ddc98dc8e43/original.jpg
Saint Évêque,peinture§panneau de polyptyque,,INV 20204 bis,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",1480,1475§1485,,,,Niccolò da Foligno,,,,,,,,,,,https://agorha.inha.fr/ark:/54721/6b7901fe-6315-4f8c-a418-7701f7211951,,d401af17-b819-41b5-a0b9-469d3cdcc285_004§d401af17-b819-41b5-a0b9-469d3cdcc285_005§d401af17-b819-41b5-a0b9-469d3cdcc285_006§d401af17-b819-41b5-a0b9-469d3cdcc285_007§d401af17-b819-41b5-a0b9-469d3cdcc285_008§d401af17-b819-41b5-a0b9-469d3cdcc285_009§d401af17-b819-41b5-a0b9-469d3cdcc285_010§d401af17-b819-41b5-a0b9-469d3cdcc285_011,d401af17-b819-41b5-a0b9-469d3cdcc285_001§d401af17-b819-41b5-a0b9-469d3cdcc285_002§d401af17-b819-41b5-a0b9-469d3cdcc285_003,"Niccolò da Foligno , de, Saint Évêque, peinture (Vers 1480 - )§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/d401af17-b819-41b5-a0b9-469d3cdcc285§https://collections.louvre.fr/ark:/53355/cl010056959§https://www.pop.culture.gouv.fr/notice/joconde/000PE012671,d401af17-b819-41b5-a0b9-469d3cdcc285,RETIF - Philomène Renard (La fabrique matérielle du visuel),13/05/2005,27/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/d401af17-b819-41b5-a0b9-469d3cdcc285,https://agorha.inha.fr/ark:/54721/e3234f58-8439-488b-bd5c-e097ee647e6e/doc/a8ccf0e5-4273-450a-8bee-a34f39b23956/original.jpg
Saint Pierre,peinture§panneau de polyptyque,,MI 384,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",4e quart du 14e siècle,1376§1400,,,,Taddeo di Bartolo,,,,,,,,,,,,,c95eef62-6375-4242-9ade-a321c392134a_003§c95eef62-6375-4242-9ade-a321c392134a_004§c95eef62-6375-4242-9ade-a321c392134a_005§c95eef62-6375-4242-9ade-a321c392134a_006§c95eef62-6375-4242-9ade-a321c392134a_007§c95eef62-6375-4242-9ade-a321c392134a_008§c95eef62-6375-4242-9ade-a321c392134a_009§c95eef62-6375-4242-9ade-a321c392134a_010,c95eef62-6375-4242-9ade-a321c392134a_001§c95eef62-6375-4242-9ade-a321c392134a_002,"Taddeo di Bartolo 1363 - 1422, de, Saint Pierre, peinture (4e quart du 14e siècle - )§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/c95eef62-6375-4242-9ade-a321c392134a§https://collections.louvre.fr/ark:/53355/cl010053841§https://www.pop.culture.gouv.fr/notice/joconde/000PE012703,c95eef62-6375-4242-9ade-a321c392134a,RETIF - Philomène Renard (La fabrique matérielle du visuel),16/03/2002,29/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/c95eef62-6375-4242-9ade-a321c392134a,https://agorha.inha.fr/ark:/54721/2242dccf-3053-42e0-a0d2-a792a7cffff6/doc/ede7edef-143d-4d81-bb47-a4204527a29f/original.jpg
